"id","encryptionTime","decryptionTime","dataSize","keySize"
1,0.3719999999999999,0.07270000000002597,256,256
2,0.12930000000001485,0.050500000000013756,256,256
3,0.06709999999999638,0.023300000000006094,256,256
4,0.024600000000006617,0.021399999999985653,256,256
5,0.016000000000005343,0.017500000000012506,256,256
6,0.017399999999994975,0.015500000000002956,256,256
7,0.016200000000011983,0.015499999999988745,256,256
8,0.01650000000000773,0.015300000000010527,256,256
9,0.017000000000010118,0.017500000000012506,256,256
10,0.015399999999999636,0.017300000000005866,256,256
11,0.015700000000009595,0.016999999999995907,256,256
12,0.015799999999998704,0.015599999999992065,256,256
13,0.01630000000000109,0.016899999999992588,256,256
14,0.01640000000000441,0.015600000000006276,256,256
15,0.015200000000007208,0.018100000000004002,256,256
16,0.015600000000006276,0.01670000000001437,256,256
17,0.024500000000017508,0.016200000000011983,256,256
18,0.015799999999998704,0.01649999999997931,256,256
19,0.017799999999994043,0.01999999999998181,256,256
20,0.015399999999999636,0.015200000000007208,256,256
21,0.014999999999986358,0.015200000000007208,256,256
22,0.015500000000002956,0.015500000000002956,256,256
23,0.015499999999988745,0.015500000000002956,256,256
24,0.020600000000001728,0.017300000000005866,256,256
25,0.015099999999989677,0.01490000000001146,256,256
26,0.02169999999999561,0.01650000000000773,256,256
27,0.017000000000010118,0.01659999999998263,256,256
28,0.01670000000000016,0.015199999999992997,256,256
29,0.015199999999992997,0.017200000000016757,256,256
30,0.02189999999998804,0.014899999999997249,256,256
31,0.023200000000016985,0.015399999999985425,256,256
32,0.01470000000000482,0.015600000000020486,256,256
33,0.015399999999985425,0.01659999999999684,256,256
34,0.023200000000016985,0.015599999999992065,256,256
35,0.021200000000007435,0.015900000000016234,256,256
36,0.015899999999987813,0.015299999999996317,256,256
37,0.015299999999996317,0.014999999999986358,256,256
38,0.021599999999992292,0.01619999999998356,256,256
39,0.015200000000007208,0.02939999999999543,256,256
40,0.016000000000019554,0.01659999999998263,256,256
41,0.01469999999999061,0.015100000000003888,256,256
42,0.01490000000001146,0.014700000000019031,256,256
43,0.01470000000000482,0.014799999999993929,256,256
44,0.0146000000000015,0.01439999999998065,256,256
45,0.02600000000001046,0.015600000000006276,256,256
46,0.021200000000007435,0.01490000000001146,256,256
47,0.01459999999998729,0.014499999999998181,256,256
48,0.014399999999994861,0.01470000000000482,256,256
49,0.01480000000000814,0.01490000000001146,256,256
50,0.017100000000013438,0.014499999999998181,256,256
51,0.01480000000000814,0.01480000000002235,256,256
52,0.014600000000015712,0.01470000000000482,224,256
53,0.0146000000000015,0.016999999999995907,256,256
54,0.01490000000001146,0.015099999999989677,256,256
55,0.01640000000000441,0.0689000000000135,256,256
56,0.01640000000000441,0.01649999999999352,256,256
57,0.021499999999988972,0.015900000000002024,256,256
58,0.015299999999982106,0.014999999999986358,256,256
59,0.020699999999990837,0.01619999999998356,256,256
60,0.014999999999986358,0.015699999999981173,256,256
61,0.016099999999994452,0.016999999999995907,256,256
62,0.021599999999992292,0.014999999999986358,256,256
63,0.014799999999993929,0.014399999999994861,256,256
64,0.017199999999988336,0.0146000000000015,224,256
65,0.024199999999993338,0.017599999999987403,256,256
66,0.015199999999992997,0.03890000000001237,256,256
67,0.015699999999981173,0.015200000000007208,256,256
68,0.016099999999994452,0.014899999999983038,256,256
69,0.01429999999997733,0.015000000000000568,256,256
70,0.014300000000019963,0.015400000000013847,256,256
71,0.014300000000005753,0.015200000000007208,256,256
72,0.014500000000012392,0.01839999999999975,256,256
73,0.015000000000000568,0.016799999999989268,256,256
74,0.015399999999985425,0.0146000000000015,224,256
75,0.014200000000016644,0.01690000000002101,256,256
76,0.014500000000012392,0.014499999999998181,256,256
77,0.014299999999991542,0.014499999999998181,256,256
78,0.015300000000010527,0.014499999999998181,256,256
79,0.016899999999978377,0.017200000000002547,256,256
80,0.01650000000000773,0.01670000000000016,256,256
81,0.014299999999991542,0.015200000000007208,224,256
82,0.01660000000001105,0.019199999999997885,256,256
83,0.015199999999992997,0.01650000000000773,224,256
84,0.01839999999999975,0.029100000000013893,256,256
85,0.014899999999997249,0.015300000000010527,256,256
86,0.014299999999991542,0.01480000000000814,256,256
87,0.014400000000009072,0.020899999999997476,256,256
88,0.017099999999985016,0.0146000000000015,224,256
89,0.014399999999994861,0.0146000000000015,224,256
90,0.014899999999983038,0.02549999999999386,256,256
91,0.015100000000003888,0.015700000000023806,256,256
92,0.01480000000000814,0.015200000000007208,256,256
93,0.01859999999999218,0.015599999999992065,256,256
94,0.015399999999985425,0.015000000000000568,256,256
95,0.015500000000002956,0.015299999999996317,256,256
96,0.014799999999993929,0.015500000000017167,256,256
97,0.01490000000001146,0.01480000000000814,224,256
98,0.018000000000014893,0.015100000000003888,256,256
99,0.015199999999992997,0.014899999999983038,256,256
100,0.014300000000005753,0.015000000000000568,256,256
